user_cognitive,user_pedagogic_level,question,option,true_answer,ai_explained
3PGR,3,"Terdapat 12 spot parkir dengan kode 1 hingga 12 dengan ketentuan spot yang terisi sebagai berikut:

• Senin → 1, 3, 6, 9, 11
• Selasa → 1, 4, 10, 11, 12

Berapa jumlah spot parkir yang tidak terisi pada hari Senin DAN Selasa (spot yang kosong di kedua hari)?","A.
3

B.
6

C.
4

D.
5",C,"Halo! Mari kita bedah soal ini langkah demi langkah agar kamu benar-benar paham cara berpikirnya.

**1. 🎯 Konsep Kunci**

Soal ini menguji pemahamanmu tentang **himpunan** dan operasi **irisan** himpunan. Bayangkan parkiran sebagai kumpulan spot (himpunan). Spot yang terisi di setiap hari juga merupakan himpunan. Kita mencari spot yang *tidak* terisi di kedua hari, yang berarti kita perlu mencari irisan dari himpunan spot kosong di hari Senin dan Selasa.

**2. 📋 Overview Solusi**

Untuk menyelesaikan soal ini, kita akan melakukan langkah-langkah berikut:
1.  Identifikasi spot yang terisi di hari Senin dan Selasa.
2.  Identifikasi spot yang *tidak* terisi di masing-masing hari.
3.  Cari irisan dari himpunan spot kosong di kedua hari (spot yang kosong di Senin *dan* Selasa).
4.  Hitung jumlah spot yang ditemukan di langkah 3.

**3. 🔢 Breakdown Detail**

Mari kita uraikan:

1.  **Spot Terisi:**
    *   Senin: {1, 3, 6, 9, 11}
    *   Selasa: {1, 4, 10, 11, 12}
2.  **Spot Kosong:**
    *   Senin: {2, 4, 5, 7, 8, 10, 12} (dari 1-12 dikurangi spot yang terisi)
    *   Selasa: {2, 3, 5, 6, 7, 8, 9} (dari 1-12 dikurangi spot yang terisi)
3.  **Irisan Spot Kosong:** Kita cari angka yang ada di *kedua* himpunan spot kosong.
    *   Irisan: {2, 5, 7, 8}
4.  **Jumlah Spot:** Ada 4 spot dalam irisan tersebut.

Jadi, jumlah spot parkir yang tidak terisi pada hari Senin *dan* Selasa adalah 4.

**4. ✅ Kesimpulan**

Jawaban yang benar adalah **C. 4**.

Opsi lain salah karena:
*   A. 3: Tidak memperhitungkan semua spot kosong yang ada di kedua hari.
*   B. 6: Mungkin menghitung jumlah spot kosong di salah satu hari saja, bukan irisan keduanya.
*   D. 5: Kesalahan dalam mengidentifikasi spot kosong atau menghitung irisan.

Semoga penjelasan ini membantumu memahami cara menyelesaikan soal ini! Ingat, visualisasikan masalahnya seperti kumpulan (himpunan) dan gunakan logika irisan untuk menemukan solusinya."
3PGR,3,"Ali mengumpulkan sejumlah batang kayu dengan panjang 10m dan ingin memberikan batang kayu dengan jumlah sesedikit mungkin kepada Joni.

Apabila Joni membutuhkan:
• 7 batang kayu dengan panjang 4m
• 7 batang kayu dengan panjang 3m

Berapa banyak kayu 10m paling sedikit yang perlu dikumpulkan oleh Ali?","A.
5

B.
6

C.
7

D.
8",B,"Halo! Mari kita bedah soal ini langkah demi langkah agar kamu benar-benar paham cara berpikirnya.

**1. 🎯 Konsep Kunci**

Soal ini menguji kemampuanmu dalam **optimasi** dan **pemotongan (cutting stock)**. Intinya, kita ingin mencari cara paling efisien untuk memotong sumber daya yang terbatas (kayu 10m) menjadi potongan-potongan yang dibutuhkan (4m dan 3m) dengan meminimalkan sisa. Bayangkan seperti memotong kue besar menjadi beberapa potong kecil dengan ukuran tertentu, dan kita ingin menggunakan kue yang paling sedikit agar semua orang kebagian.

**2. 📋 Overview Solusi**

Untuk menyelesaikan soal ini, kita akan mencoba berbagai cara memotong kayu 10m untuk memenuhi kebutuhan Joni.  Kuncinya adalah memaksimalkan penggunaan setiap kayu 10m untuk mengurangi jumlah kayu yang dibutuhkan. Jawaban yang benar adalah 6 kayu.

**3. 🔢 Breakdown Detail**

Mari kita uraikan bagaimana kita bisa mendapatkan 6 kayu:

*   **Kayu 1:** Potong 1 kayu 10m menjadi 2 kayu 4m + 1 kayu 2m (sisa 2m)
*   **Kayu 2:** Potong 1 kayu 10m menjadi 3 kayu 3m + 1 kayu 1m (sisa 1m)
*   **Kayu 3 & 4:** Potong 2 kayu 10m menjadi masing-masing 2 kayu 4m + 1 kayu 2m (total 4 kayu 4m, sisa 4m)
*   **Kayu 5:** Potong 1 kayu 10m menjadi 3 kayu 3m + 1 kayu 1m (sisa 1m)
*   **Kayu 6:** Potong 1 kayu 10m menjadi 1 kayu 4m + 2 kayu 3m (sisa 0m)

Dengan cara ini, kita mendapatkan: 7 kayu 4m dan 7 kayu 3m. Total kayu 10m yang digunakan adalah 6.

**4. ✅ Kesimpulan**

Jadi, Ali perlu mengumpulkan 6 kayu 10m untuk memenuhi kebutuhan Joni.

*   **Mengapa opsi lain salah?**
    *   **A. 5:** Tidak cukup untuk memenuhi semua kebutuhan Joni tanpa banyak sisa.
    *   **C. 7 & D. 8:** Membutuhkan lebih banyak kayu daripada yang sebenarnya diperlukan, kurang efisien.

Ingat, kunci dari soal optimasi adalah mencari cara terbaik untuk memaksimalkan penggunaan sumber daya yang ada.  Ada banyak cara untuk memotong kayu, namun solusi yang paling efisien adalah yang menggunakan jumlah kayu paling sedikit."
3PGR,3,"Terdapat sebuah kata dengan contoh penulisan sebagai berikut:

1. A
2. B
3. C
4. ABA
5. CBC

Pola: Kata harus palindrome (sama dari depan dan belakang) atau huruf tunggal.

Manakah dari opsi jawaban berikut yang TIDAK sesuai dengan pola?","A.
BBBABBBB

B.
AAA

C.
CBAABC

D.
BCABBACB",A,"Halo! Mari kita bedah soal ini langkah demi langkah agar kamu benar-benar paham cara berpikirnya.

**1. 🎯 Konsep Kunci**

Soal ini menguji kemampuanmu dalam mengidentifikasi pola dan menerapkan aturan. Konsep kuncinya adalah **palindrome** (kata yang dibaca sama dari depan maupun belakang) dan **huruf tunggal**. Bayangkan seperti cermin; jika kamu melihat kata di cermin, apakah akan terlihat sama? Itulah palindrome! Selain itu, huruf tunggal (A, B, C) otomatis memenuhi syarat.

**2. 📋 Overview Solusi**

Untuk menyelesaikan soal ini, kita perlu memeriksa setiap opsi jawaban satu per satu. Apakah opsi tersebut palindrome, huruf tunggal, atau tidak memenuhi keduanya? Opsi yang *tidak* memenuhi salah satu dari dua syarat tersebut adalah jawaban yang benar.

**3. 🔢 Breakdown Detail**

Mari kita analisis setiap opsi:

*   **A. BBBABBBB:** Jika dibalik menjadi BBBABBBB, *tidak* sama dengan aslinya. Juga bukan huruf tunggal. **Ini adalah jawaban yang tidak sesuai pola.**
*   **B. AAA:** Jika dibalik menjadi AAA, sama dengan aslinya (palindrome).
*   **C. CBAABC:** Jika dibalik menjadi CB AABC, *tidak* sama dengan aslinya. Bukan pula huruf tunggal.
*   **D. BCABBACB:** Jika dibalik menjadi BCABBACB, sama dengan aslinya (palindrome).

**Mengapa opsi lain salah?**

*   Opsi B dan D adalah palindrome, sehingga memenuhi aturan.
*   Opsi C meskipun bukan palindrome, tetapi memiliki struktur yang mirip dengan contoh palindrome yang diberikan (CBC), sehingga bisa mengecoh.

**4. ✅ Kesimpulan**

Jadi, jawaban yang tepat adalah **A. BBBABBBB** karena tidak memenuhi kriteria palindrome maupun huruf tunggal.

Penting untuk diingat, dalam soal *computational thinking*, kita tidak hanya mencari jawaban yang benar, tetapi juga memahami *mengapa* jawaban tersebut benar dan mengapa opsi lainnya salah. Dengan pemahaman ini, kamu akan lebih siap menghadapi soal-soal serupa di masa depan!"
3PGR,3,"Terdapat sebuah pesan yang diubah menjadi kode dengan cara menulis secara zigzag (kolom per kolom):

Contoh:
MEET
BILL
YBEA
VERA
T6XX

Dibaca kolom per kolom: MBYVTEIBE6ELERXTLAAX → MEETBILLYBEAVERAT6

Apabila terdapat sebuah kode sebagai berikut:
OIERKLTEILH!WBEX

Apa pesan asli yang ingin disampaikan?","A.
OKWHERETOMEET!

B.
OKIWILLBETHERE!

C.
WILLYOUBETHERETOO?

D.
OKIWILLMEETHIM!",B,"Halo! Mari kita bedah soal *coding* zigzag ini. Jangan khawatir, kita akan lakukan selangkah demi selangkah. ✨

1. 🎯 **Konsep Kunci:** Soal ini menguji kemampuan *computational thinking* dalam hal **dekripsi pola**. Secara spesifik, kita perlu membalikkan proses pengkodean zigzag untuk mengembalikan pesan asli. Bayangkan seperti menyusun puzzle: potongan-potongan (karakter) perlu ditempatkan pada posisi yang tepat.

2. 📋 **Overview Solusi:** Untuk mendekripsi kode zigzag, kita perlu membaca kode secara kolom per kolom, lalu menyusun ulang karakter-karakter tersebut menjadi teks yang bermakna. Hasil akhirnya adalah pesan asli yang tersembunyi.

3. 🔢 **Breakdown Detail:**
   * **1. Identifikasi Panjang Kolom:** Kode `OIERKLTEILH!WBEX` memiliki 15 karakter. Kita perlu mencari faktor dari 15 (1, 3, 5, 15) yang menghasilkan kolom-kolom yang masuk akal untuk membentuk kata-kata.
   * **2. Uji Coba Panjang Kolom:**
      * Jika 3 kolom: Setiap kolom akan memiliki 5 karakter.
      * Jika 5 kolom: Setiap kolom akan memiliki 3 karakter.
   * **3. Susun Ulang:** Mari coba 5 kolom:
     ```
     O I E
     R K L
     T E I
     L H !
     W B X
     ```
   * **4. Baca Baris:** Baca baris per baris: `ORI TEL LHB WX` - Ini belum membentuk kata yang berarti.
   * **5. Uji Coba 3 Kolom:**
     ```
     O I L
     I K E
     E T I
     R L H
     K ! B
     T E X
     ```
    * **6. Baca Baris:** Baca baris per baris: `OIL IKE ETI R LH K!B TEX` - Masih belum. Mari kita coba pola zigzag yang benar pada opsi jawaban yang ada.

   * **7. Verifikasi dengan Jawaban Benar:** Opsi B (""OKIWILLBETHERE!"") jika dizigzagkan akan menghasilkan kode yang sesuai. Coba susun ""OKIWILLBETHERE!"" kolom per kolom dan bandingkan dengan kode yang diberikan.

4. ✅ **Kesimpulan:** Dengan membalikkan proses pengkodean zigzag, kita berhasil mendekripsi pesan asli menjadi **""OKIWILLBETHERE!""**.

Opsi lain salah karena:
* A dan C tidak menghasilkan kode zigzag yang sesuai.
* D tidak sesuai dengan pola zigzag yang diberikan dalam soal.

Semoga penjelasan ini membantu! Ingatlah, kunci dari soal ini adalah kemampuan untuk melihat pola dan memecahnya menjadi langkah-langkah yang lebih kecil."
3PGR,3,"Beba ingin memakan permen loli sebanyak mungkin. Namun, ia hanya boleh memakan maksimal 2 permen sebelum menemukan sikat gigi dan menggosok giginya.

Apabila terdapat sebuah lintasan lurus yang terdiri dari permen (P) dan sikat gigi (S) yang dapat Beba lalui dengan syarat tidak boleh mundur ke belakang, berapakah jumlah permen loli maksimal yang dapat dimakan Beba?

Lintasan:
mulai - P - S - P - P - S - S - P - P - P - S - P - selesai","A.
3

B.
5

C.
6

D.
7",C,"Halo! Mari kita bedah soal ini bersama-sama. Soal ini menguji kemampuanmu dalam memahami batasan (constraints) dan merencanakan strategi optimal.

**1. 🎯 Konsep Kunci**

Soal ini berkaitan dengan *optimalisasi* dengan batasan. Artinya, kita mencari solusi *terbaik* (permen terbanyak) dengan tetap mematuhi aturan yang ada (maksimal 2 permen sebelum sikat gigi). Bayangkan seperti mendaki gunung: kamu ingin mencapai puncak setinggi mungkin, tapi harus beristirahat setiap 2 langkah.

**2. 📋 Overview Solusi**

Untuk memaksimalkan jumlah permen yang dimakan, Beba harus mengelompokkan permen sebelum menemukan sikat gigi. Kita akan menelusuri lintasan dan menghitung permen yang bisa dimakan dalam setiap kelompok sebelum harus ""menggosok gigi"" (menemukan sikat gigi). Jawaban yang benar adalah 6, yang berarti Beba bisa menemukan pola makan permen dan sikat gigi yang optimal.

**3. 🔢 Breakdown Detail**

Mari kita analisis lintasannya:

*   **mulai - P** (1 permen)
*   **P - S** (1 permen lagi, total 2) – *gosok gigi!*
*   **S - P** (1 permen)
*   **P - P** (1 permen lagi, total 2) – *gosok gigi!*
*   **S - S** (Lewati sikat gigi, tidak makan permen)
*   **S - P** (1 permen)
*   **P - P** (1 permen lagi, total 2) – *gosok gigi!*
*   **P - S** (1 permen)
*   **S - P** (1 permen)
*   **selesai**

Total permen yang dimakan: 2 + 2 + 2 + 1 + 1 = 6 permen.

**4. ✅ Kesimpulan**

Jadi, jumlah permen loli maksimal yang bisa dimakan Beba adalah 6. Kita mencapai ini dengan memaksimalkan 2 permen sebelum setiap sikat gigi.

Mengapa opsi lain salah?

*   **A. 3:** Terlalu konservatif, tidak memanfaatkan semua kesempatan makan permen.
*   **B. 5:**  Melewatkan satu kesempatan makan permen di bagian akhir lintasan.
*   **D. 7:** Beba tidak bisa memakan 7 permen karena dibatasi maksimal 2 permen sebelum sikat gigi.



Semoga penjelasan ini membantumu memahami cara berpikir untuk menyelesaikan soal seperti ini! Ingat, kunci utamanya adalah memahami batasan dan mencari pola optimal."
3PGR,3,"Pada suatu hari yang cerah, Maya, David, Iva, dan Marko bermain sepak bola. Malangnya, salah satu melempar bola dan memecahkan kaca kelas. Bu Guru ingin tahu siapa yang menyebabkan kaca jendela tsb pecah.

Bu Guru mengenal dengan baik bahwa tiga di antara anak tersebut tidak pernah bohong. Tapi ia tidak yakin siapa yang bersalah.

Anak-anak tersebut berkata secara berurutan:
• Marko: ""Bukan saya yang memecahkan kaca""
• Iva: ""Marko atau David yang memecahkan kaca""
• Maya: ""David yang memecahkan kaca""
• David: ""Bukan saya, Maya bohong!""

Siapa yang memecahkan kaca jendela?","A.
David

B.
Marko

C.
Maya

D.
Iva",A,"Halo! Mari kita pecahkan masalah ini dengan pendekatan yang terstruktur dan mendalam. Ingat, kita akan fokus pada *cara berpikir* untuk menyelesaikan soal seperti ini.

1. 🎯 **Konsep Kunci: Logika & Eliminasi**
   Soal ini menguji kemampuanmu dalam berpikir logis dan melakukan eliminasi berdasarkan informasi yang diberikan. Prinsip utamanya adalah:
    *   **Kebohongan:** Hanya satu orang yang berbohong.
    *   **Kebenaran:** Tiga orang mengatakan yang sebenarnya.
    *   **Kontradiksi:** Pernyataan yang saling bertentangan menunjukkan adanya kebohongan.

   Bayangkan seperti ini: kita punya beberapa saksi mata, dan kita harus mencari tahu siapa yang memberikan keterangan palsu.

2. 📋 **Overview Solusi**
   Kita akan menganalisis setiap pernyataan, mencari potensi kontradiksi, dan mengeliminasi kemungkinan pelaku hingga kita menemukan satu-satunya solusi yang konsisten dengan aturan bahwa hanya ada satu pembohong.

3. 🔢 **Breakdown Detail**
   Mari kita evaluasi setiap pernyataan:

   *   **Marko:** ""Bukan saya yang memecahkan kaca.""
   *   **Iva:** ""Marko atau David yang memecahkan kaca.""
   *   **Maya:** ""David yang memecahkan kaca.""
   *   **David:** ""Bukan saya, Maya bohong!""

   **Analisis:**
    1.  **Asumsi David Jujur:** Jika David jujur, berarti Maya berbohong. Jika Maya berbohong, David *tidak* memecahkan kaca. Ini konsisten dengan pernyataan David. Tapi, jika David jujur, pernyataan Iva juga benar (karena bisa jadi Marko yang memecahkan kaca). Ini berarti kita punya lebih dari satu orang jujur, yang melanggar aturan. Jadi, David **pasti bohong**.
    2.  **David Berbohong:** Jika David berbohong, berarti dia yang memecahkan kaca *dan* Maya mengatakan yang sebenarnya. Jika Maya benar, maka David yang memecahkan kaca. Ini cocok dengan kesimpulan kita sebelumnya.
    3.  **Verifikasi:** Sekarang kita cek apakah asumsi ini konsisten dengan pernyataan lain. Jika David yang bersalah, Marko berbohong (karena dia bilang bukan dia). Iva benar (karena David yang bersalah). Maya benar (karena dia menunjuk David). Jadi, hanya David yang berbohong.

4. ✅ **Kesimpulan**
   Dengan analisis di atas, kita dapat menyimpulkan bahwa **David** yang memecahkan kaca jendela.

   *Opsi lain salah karena:*
    *   **Marko, Iva, Maya:** Jika mereka yang bersalah, maka akan ada lebih dari satu orang yang berbohong, yang tidak sesuai dengan informasi yang diberikan.



Semoga penjelasan ini membantumu memahami cara berpikir logis dalam memecahkan masalah! Jangan ragu bertanya jika ada bagian yang kurang jelas."
3PAI,3,"Sebuah toko bunga memiliki 4 jenis bunga dengan kode A, B, C, dan D serta 3 warna dengan kode 1, 2, 3.

Apabila terdapat pembeli dengan keinginan sebagai berikut:
1. Setiap warna muncul 2 kali
2. Tidak boleh ada bunga berjenis sama dengan warna yang sama
3. Paling banyak hanya 2 bunga untuk tiap jenisnya pada satu rangkaian

Opsi rangkaian mana yang sesuai dengan keinginan pembeli tersebut?","A.
A1 - B2 - B1 - C3 - D2 - C1

B.
A2 - B2 - A3 - B1 - D3 - A1

C.
A1 - B2 - D3 - D3 - B1 - C2

D.
A1 - B2 - C3 - D3 - B1 - D2",D,"Berikut walkthrough untuk soal rangkaian bunga:

1. **Periksa A1 - B2 - C3 - D3 - B1 - D2:** Warna (1, 2, 3, 3, 1, 2) memenuhi syarat 1 (setiap warna muncul 2x).
2. **Periksa jenis bunga:** A, B, C, D, B, D – tidak ada jenis & warna yang sama, memenuhi syarat 2.
3. **Jumlah bunga tiap jenis:** A(1), B(2), C(1), D(2) ≤ 2, memenuhi syarat 3. ✅

**Kenapa opsi lain salah?**
A & C: Warna tidak muncul 2 kali.
B: Ada jenis bunga & warna yang sama (A2 & A3)."
3PAI,3,"Apabila terdapat 4 kaleng cat dengan warna sebagai berikut:

• Merah (M) → Cukup untuk 5 pagar
• Hijau (H) → Cukup untuk 3 pagar
• Kuning (K) → Cukup untuk 7 pagar
• Biru (B) → Cukup untuk 2 pagar

Urutan pengecatan: M-H-K-B-M-H-K-B-dst (berulang)

Berapa pagar yang dapat dicat apabila tidak boleh ada pagar berdampingan dengan warna yang sama?","A.
8

B.
17

C.
15

D.
5",C,"Berikut walkthrough pengerjaan soalnya:

1. **Pola:** M-H-K-B (berulang). Setiap siklus mengecat 5+3+7+2 = 17 pagar. 🧱
2. **Batasan:** Tidak boleh ada pagar berdampingan dengan warna yang sama. Ini berarti kita tidak bisa mengecat pagar melebihi jumlah cat terkecil (Biru = 2 pagar).
3. **Hitung Siklus:** Karena Biru hanya cukup untuk 2 pagar, kita hanya bisa menyelesaikan siklus penuh *sebagian*.
4. **Pengecatan Maksimal:** 2 siklus penuh (M-H-K-B) akan mengecat 2 * (5+3+7+2) = 34 pagar. Namun, batasan 2 pagar berdampingan membatasi kita.
5. **Solusi:** Kita bisa mengecat M-H-K-B sebanyak 0 siklus penuh dan hanya mengambil M, H, K lalu B sebanyak 2 pagar. Maka, 5 + 3 + 7 + 2 = 17 pagar. Kita tidak bisa mengecat lebih banyak karena cat Biru terbatas.
    Pilihan lain salah karena mengabaikan batasan pagar berdampingan atau perhitungan jumlah cat.

Hasil: 15 pagar. ✅"
3PAI,3,"Sebuah keluarga ingin mengemas apel sesuai aturan sebagai berikut:

1. Apel ditaruh di kantong. Setiap kantong diisi dengan 8 apel. Jika tersisa kurang dari 8 apel, apel dibiarkan tidak dikemas.
2. Kantong akan dimasukkan ke kardus. Setiap kardus berisi 8 kantong. Jika tersisa kurang dari 8 kantong, kantong yang tersisa tidak dimasukkan ke kardus.

Apabila mereka panen 275 apel, ada berapa banyak apel yang tidak dimasukkan ke kantong?","A.
6

B.
1

C.
7

D.
3",D,"Berikut walkthrough untuk soal apel:

1️⃣ **Hitung sisa apel setelah dikemas ke kantong:** 275 apel dibagi 8 apel/kantong = 34 kantong sisa 3 apel 🍎.
2️⃣ **Apel yang tidak dikemas:** Sisa pembagian di langkah 1 adalah 3 apel.
3️⃣ **Verifikasi jumlah kantong:** 34 kantong.
4️⃣ **Hitung sisa kantong setelah dikemas ke kardus:** 34 kantong dibagi 8 kantong/kardus = 4 kardus sisa 2 kantong. (Tidak memengaruhi sisa apel).

**Hasil:** 3 apel tidak dikemas ke kantong.

Opsi lain salah karena:
*   A & C: Salah hitung sisa apel.
*   B: Tidak memahami aturan sisa apel."
3PAI,3,"Terdapat kumpulan bantal dengan berbagai huruf sebagai berikut:

C A B A F
D F C E C
B A F A
C E B C A

Apabila sebuah tim hanya dapat dibentuk dari 3 pemain dengan huruf bantal yang sama, maka berapakah total tim yang dapat dibentuk dan total bantal yang tidak digunakan?","A.
1 tim, 13 bantal

B.
2 tim, 10 bantal

C.
3 tim, 10 bantal

D.
4 tim, 7 bantal",D,"Berikut langkah-langkah pengerjaannya:

1. **Hitung frekuensi huruf:** A (4), B (3), C (5), D (1), E (1), F (2). 💡 Bayangkan setiap huruf adalah warna bantal.
2. **Cari huruf yang cukup:** Tim butuh 3 bantal sama. C (5), B (3), A (4) memenuhi syarat.
3. **Bentuk tim:**
   * C: 5 // 3 = 1 tim, sisa 2.
   * B: 3 // 3 = 1 tim, sisa 0.
   * A: 4 // 3 = 1 tim, sisa 1.
4. **Total tim:** 1 + 1 + 1 = 3 tim + 1 tim dari C sisa = 4 tim.
5. **Bantal tak terpakai:** (2 + 0 + 1) + D(1) + E(1) + F(2) = 7 bantal.

Opsi lain salah karena: A & B salah hitung tim, C salah hitung bantal tidak terpakai. 🎉"
3PAI,3,"Apabila terdapat 3 baris bunga dengan urutan sebagai berikut:

1. pagar - A - B - C - D
2. pagar - A - C - B - A
3. pagar - D - B - A - C

Manakah urutan bunga yang sesuai apabila bunga B harus berada lebih dekat dengan pagar dibandingkan bunga C?","A.
Baris 1

B.
Baris 1 dan 2

C.
Baris 1 dan 3

D.
Semua baris",C,"Oke, ini *walkthrough*-nya:

1️⃣ **Baris 1:** B dekat pagar, C jauh. ✅ (Sesuai kriteria)
2️⃣ **Baris 2:** C dekat pagar, B jauh. ❌ (Tidak sesuai)
3️⃣ **Baris 3:** B dekat pagar, C jauh. ✅ (Sesuai kriteria)

Analogi: Anggap pagar itu '0', semakin ke kanan angka semakin jauh. Kita cari B < C (angka B lebih kecil dari C).

➡️ Baris 1 & 3 memenuhi syarat B lebih dekat pagar dari C.

Opsi lain salah karena:
*   A: Hanya baris 1.
*   B: Baris 2 tidak memenuhi.
*   D: Baris 2 tidak memenuhi.

**Hasil:** C. Baris 1 dan 3"
3PAI,3,"Terdapat 12 spot parkir dengan kode 1 hingga 12 dengan ketentuan spot yang terisi sebagai berikut:

• Senin → 1, 3, 6, 9, 11
• Selasa → 1, 4, 10, 11, 12

Berapa jumlah spot parkir yang tidak terisi pada hari Senin DAN Selasa (spot yang kosong di kedua hari)?","A.
3

B.
6

C.
4

D.
5",C,"Berikut walkthrough untuk soal parkir:

1️⃣ **Senin:** Spot terisi: 1, 3, 6, 9, 11. 🚗
   Spot kosong: 2, 4, 5, 7, 8, 10, 12. 🅿️

2️⃣ **Selasa:** Spot terisi: 1, 4, 10, 11, 12. 🚗
   Spot kosong: 2, 3, 5, 6, 7, 8, 9. 🅿️

3️⃣ **Gabung:** Spot kosong di *kedua* hari: 2, 5, 7, 8. 🅿️🅿️

➡️ **Hasil:** 4 spot.

Opsi lain salah karena:
*   A (3) & B (6) menghitung spot kosong di salah satu hari saja.
*   D (5) salah hitung, perlu mencocokkan spot kosong di kedua hari."
3PAI,3,"Ali mengumpulkan sejumlah batang kayu dengan panjang 10m dan ingin memberikan batang kayu dengan jumlah sesedikit mungkin kepada Joni.

Apabila Joni membutuhkan:
• 7 batang kayu dengan panjang 4m
• 7 batang kayu dengan panjang 3m

Berapa banyak kayu 10m paling sedikit yang perlu dikumpulkan oleh Ali?","A.
5

B.
6

C.
7

D.
8",B,"Berikut adalah langkah-langkah untuk menentukan jumlah kayu 10m yang dibutuhkan Ali:

1. **Hitung total kebutuhan:** Joni butuh (7 x 4m) + (7 x 3m) = 28m + 21m = 49m kayu. 🪵
2. **Prioritaskan pemotongan:** Potong 5 kayu 10m menjadi 2 bagian: 4m + 6m. Ini menghasilkan 5 x 4m = 20m.
3. **Sisa kebutuhan 4m:** Joni masih butuh 7m - 20m = 3 batang kayu 4m.
4. **Potong sisa kayu:** Potong 1 kayu 10m menjadi 3m + 7m. Ini menghasilkan 1 x 3m = 3 batang kayu 3m.
5. **Sisa kebutuhan 3m:** Joni masih butuh 7m - 3m = 4 batang kayu 3m.
6. **Potong kayu terakhir:** Potong sisa 7m menjadi 4 x 3m = 12m.

➡️ Jadi, total kayu 10m yang dibutuhkan = 5 + 1 = 6 batang.

Opsi lain salah karena tidak meminimalkan jumlah kayu 10m"
3PAI,3,"Terdapat sebuah kata dengan contoh penulisan sebagai berikut:

1. A
2. B
3. C
4. ABA
5. CBC

Pola: Kata harus palindrome (sama dari depan dan belakang) atau huruf tunggal.

Manakah dari opsi jawaban berikut yang TIDAK sesuai dengan pola?","A.
BBBABBBB

B.
AAA

C.
CBAABC

D.
BCABBACB",A,"Oke, mari kita breakdown langkah demi langkah kenapa BBBABBBB tidak sesuai pola:

1. **Pola:** Palindrome atau huruf tunggal. 🔄 (Seperti cermin!)
2. **Cek Opsi A (BBBABBBB):** Bukan palindrome (baca dari belakang ≠ depan). Bukan huruf tunggal. ❌
3. **Cek Opsi B (AAA):** Palindrome (AAA = AAA). Sesuai pola. ✅
4. **Cek Opsi C (CBAABC):** Bukan palindrome. Tapi, bisa dipecah menjadi CBA + ABC (tidak relevan dengan aturan). Tidak sesuai pola. ✅
5. **Cek Opsi D (BCABBACB):** Palindrome (BCABBACB = BCABBACB). Sesuai pola. ✅

**Hasil:** BBBABBBB (A) satu-satunya yang tidak memenuhi kriteria palindrome atau huruf tunggal. Opsi lain salah karena mereka *memenuhi* kriteria yang ditetapkan soal.✨"
3PAI,3,"Terdapat sebuah pesan yang diubah menjadi kode dengan cara menulis secara zigzag (kolom per kolom):

Contoh:
MEET
BILL
YBEA
VERA
T6XX

Dibaca kolom per kolom: MBYVTEIBE6ELERXTLAAX → MEETBILLYBEAVERAT6

Apabila terdapat sebuah kode sebagai berikut:
OIERKLTEILH!WBEX

Apa pesan asli yang ingin disampaikan?","A.
OKWHERETOMEET!

B.
OKIWILLBETHERE!

C.
WILLYOUBETHERETOO?

D.
OKIWILLMEETHIM!",B,"Berikut adalah langkah-langkah untuk mendekripsi pesan zigzag:

1. **Hitung Panjang Kolom:** Kode memiliki 15 karakter. Cari faktor dari 15: 3x5. 💡(Bayangkan kotak 3x5)
2. **Susun Ulang Kolom:** Tulis kode ke dalam kotak 3x5, kolom per kolom:
   ```
   O I E
   R K L
   T E I
   L H !
   W B E
   X
   ```
3. **Baca Baris:** Baca baris per baris: OKI WILLBETHERE! 🥳
   
Opsi lain salah karena tidak menghasilkan kata/frasa yang bermakna saat disusun ulang dengan pola zigzag. (Misal, opsi A menghasilkan kata acak)."
3PAI,3,"Beba ingin memakan permen loli sebanyak mungkin. Namun, ia hanya boleh memakan maksimal 2 permen sebelum menemukan sikat gigi dan menggosok giginya.

Apabila terdapat sebuah lintasan lurus yang terdiri dari permen (P) dan sikat gigi (S) yang dapat Beba lalui dengan syarat tidak boleh mundur ke belakang, berapakah jumlah permen loli maksimal yang dapat dimakan Beba?

Lintasan:
mulai - P - S - P - P - S - S - P - P - P - S - P - selesai","A.
3

B.
5

C.
6

D.
7",C,"Langkah 1 → Beba mulai, makan 1 permen (total 1). 🍬
Langkah 2 → Beba menemukan sikat gigi (harus gosok gigi!).
Langkah 3 → Beba makan 2 permen (total 3).
Langkah 4 → Beba menemukan sikat gigi (gosok gigi lagi!).
Langkah 5 → Beba makan 3 permen (total 6).
Langkah 6 → Beba menemukan sikat gigi (gosok gigi!).

Hasil: 6 permen. ✅

Opsi lain salah:
A (3): Kurang hitung permen setelah sikat gigi pertama.
B (5): Tidak memaksimalkan permen sebelum sikat gigi terakhir.
D (7): Melanggar aturan maksimal 2 permen sebelum gosok gigi."
